SURVEY_DATE	PRODUCT_ID	PRODUCT_NAME	PRICE	VAT	EXCISE	NET	CHANGE
5.08.2013	2	Automotive gas oil	1659.68	288.04	617.4	754.24	-1.05
5.08.2013	3	Heating gas oil	1409.74	244.67	403.21	761.86	10.01
5.08.2013	5	LPG	785.67	136.36	147.27	502.04	8.98
5.08.2013	6	Residual fuel oil	948.51	86.23	166.84	695.44	1.24
5.08.2013	8	Heavy fuel oil	564.74	0	31.39	533.35	1.49
12.08.2013	1	Euro-Super 95	1768.79	306.98	728.4	733.41	-1.02
12.08.2013	2	Automotive gas oil	1658.31	287.81	617.4	753.1	-1.37
12.08.2013	3	Heating gas oil	1393.68	241.88	403.21	748.59	-16.06
12.08.2013	5	LPG	790.18	137.14	147.27	505.77	4.51
12.08.2013	6	Residual fuel oil	969.85	88.17	166.84	714.84	21.34
12.08.2013	8	Heavy fuel oil	542.58	0	31.39	511.19	-22.16
19.08.2013	1	Euro-Super 95	1762.01	305.8	728.4	727.81	-6.78
19.08.2013	2	Automotive gas oil	1652.96	286.88	617.4	748.68	-5.35
19.08.2013	3	Heating gas oil	1411.04	244.89	403.21	762.94	17.36
19.08.2013	5	LPG	790.79	137.24	147.27	506.28	0.61
19.08.2013	6	Residual fuel oil	957.43	87.04	166.84	703.55	-12.42
19.08.2013	8	Heavy fuel oil	571.88	0	31.39	540.49	29.3
26.08.2013	1	Euro-Super 95	1768.98	307.01	728.4	733.57	6.97
26.08.2013	2	Automotive gas oil	1659.96	288.09	617.4	754.47	7
26.08.2013	3	Heating gas oil	1405.94	244.01	403.21	758.72	-5.1
26.08.2013	5	LPG	790.88	137.26	147.27	506.35	0.09
26.08.2013	6	Residual fuel oil	960.25	87.3	166.84	706.11	2.82
26.08.2013	8	Heavy fuel oil	570.72	0	31.39	539.33	-1.16
2.09.2013	1	Euro-Super 95	1781.63	309.21	728.4	744.02	12.65
2.09.2013	2	Automotive gas oil	1669.75	289.79	617.4	762.56	9.79
2.09.2013	3	Heating gas oil	1432.73	248.66	403.21	780.86	26.79
2.09.2013	5	LPG	792.23	137.49	147.27	507.47	1.35
2.09.2013	6	Residual fuel oil	981.34	89.21	166.84	725.29	21.09
2.09.2013	8	Heavy fuel oil	576.93	0	31.39	545.54	6.21
9.09.2013	1	Euro-Super 95	1786.03	309.97	728.4	747.66	4.4
9.09.2013	2	Automotive gas oil	1680.74	291.7	617.4	771.64	10.99
9.09.2013	3	Heating gas oil	1433.61	248.81	403.21	781.59	0.88
9.09.2013	5	LPG	802.69	139.31	147.27	516.11	10.46
9.09.2013	6	Residual fuel oil	973.67	88.52	166.84	718.31	-7.67
9.09.2013	8	Heavy fuel oil	580.49	0	31.39	549.1	3.56
16.09.2013	1	Euro-Super 95	1775.87	308.21	728.4	739.26	-10.16
16.09.2013	2	Automotive gas oil	1681.71	291.87	617.4	772.44	0.97
16.09.2013	3	Heating gas oil	1432.06	248.54	403.21	780.31	-1.55
16.09.2013	5	LPG	802.05	139.2	147.27	515.58	-0.64
16.09.2013	6	Residual fuel oil	970.55	88.23	166.84	715.48	-3.12
16.09.2013	8	Heavy fuel oil	575.1	0	31.39	543.71	-5.39
23.09.2013	1	Euro-Super 95	1753.85	304.39	728.4	721.06	-22.02
23.09.2013	2	Automotive gas oil	1677.51	291.14	617.4	768.97	-4.2
23.09.2013	3	Heating gas oil	1409.31	244.59	403.21	761.51	-22.75
23.09.2013	5	LPG	795.03	137.98	147.27	509.78	-7.02
23.09.2013	6	Residual fuel oil	959.16	87.2	166.84	705.12	-11.39
23.09.2013	8	Heavy fuel oil	564.39	0	31.39	533	-10.71
30.09.2013	1	Euro-Super 95	1733.59	300.87	728.4	704.32	-20.26
30.09.2013	2	Automotive gas oil	1662.38	288.51	617.4	756.47	-15.13
30.09.2013	3	Heating gas oil	1394.22	241.97	403.21	749.04	-15.09
30.09.2013	5	LPG	792.17	137.48	147.27	507.42	-2.86
30.09.2013	6	Residual fuel oil	955.62	86.87	166.84	701.91	-3.54
30.09.2013	8	Heavy fuel oil	560.06	0	31.39	528.67	-4.33
7.10.2013	1	Euro-Super 95	1733.54	312.61	728.4	692.53	-0.05
7.10.2013	2	Automotive gas oil	1663.07	299.9	617.4	745.77	0.69
7.10.2013	3	Heating gas oil	1405.78	253.5	403.21	749.07	11.56
7.10.2013	5	LPG	791.36	142.7	147.27	501.39	-0.81
7.10.2013	6	Residual fuel oil	950.87	86.44	166.84	697.59	-4.75
7.10.2013	8	Heavy fuel oil	552.35	0	31.39	520.96	-7.71
14.10.2013	1	Euro-Super 95	1728.67	311.73	728.4	688.54	-4.87
14.10.2013	2	Automotive gas oil	1660.1	299.36	617.4	743.34	-2.97
14.10.2013	3	Heating gas oil	1425.61	257.08	403.21	765.32	19.83
14.10.2013	5	LPG	787.91	142.08	147.27	498.56	-3.45
14.10.2013	6	Residual fuel oil	975.8	88.71	166.84	720.25	24.93
14.10.2013	8	Heavy fuel oil	555.74	0	31.39	524.35	3.39
21.10.2013	1	Euro-Super 95	1726.66	311.36	728.4	686.9	-2.01
21.10.2013	2	Automotive gas oil	1658.37	299.05	617.4	741.92	-1.73
21.10.2013	3	Heating gas oil	1408.56	254	403.21	751.35	-17.05
21.10.2013	5	LPG	787.03	141.92	147.27	497.84	-0.88
21.10.2013	6	Residual fuel oil	965.7	87.79	166.84	711.07	-10.1
21.10.2013	8	Heavy fuel oil	547.44	0	31.39	516.05	-8.3
28.10.2013	1	Euro-Super 95	1717.23	309.66	728.4	679.17	-9.43
28.10.2013	2	Automotive gas oil	1650.27	297.59	617.4	735.28	-8.1
28.10.2013	3	Heating gas oil	1396.68	251.86	403.21	741.61	-11.88
28.10.2013	5	LPG	781.59	140.94	147.27	493.38	-5.44
28.10.2013	6	Residual fuel oil	928.72	84.43	166.84	677.45	-36.98
28.10.2013	8	Heavy fuel oil	532.07	0	31.39	500.68	-15.37
4.11.2013	1	Euro-Super 95	1700.72	306.69	728.4	665.63	-16.51
4.11.2013	2	Automotive gas oil	1633.9	294.64	617.4	721.86	-16.37
4.11.2013	3	Heating gas oil	1406.81	253.69	403.21	749.91	10.13
4.11.2013	5	LPG	779.01	140.48	147.27	491.26	-2.58
4.11.2013	6	Residual fuel oil	962.55	87.5	166.84	708.21	33.83
4.11.2013	8	Heavy fuel oil	538.97	0	31.39	507.58	6.9
11.11.2013	1	Euro-Super 95	1700.4	306.63	728.4	665.37	-0.32
11.11.2013	2	Automotive gas oil	1633.38	294.54	617.4	721.44	-0.52
11.11.2013	3	Heating gas oil	1381.29	249.09	403.21	728.99	-25.52
11.11.2013	5	LPG	782.03	141.02	147.27	493.74	3.02
11.11.2013	6	Residual fuel oil	935.4	85.04	166.84	683.52	-27.15
11.11.2013	8	Heavy fuel oil	543.04	0	31.39	511.65	4.07
18.11.2013	1	Euro-Super 95	1701.74	306.87	728.4	666.47	1.34
18.11.2013	2	Automotive gas oil	1635.38	294.9	617.4	723.08	2
18.11.2013	3	Heating gas oil	1409.15	254.11	403.21	751.83	27.86
18.11.2013	5	LPG	782.26	141.06	147.27	493.93	0.23
18.11.2013	6	Residual fuel oil	969.52	88.14	166.84	714.54	34.12
18.11.2013	8	Heavy fuel oil	550.23	0	31.39	518.84	7.19
25.11.2013	1	Euro-Super 95	1714.12	309.1	728.4	676.62	12.38
25.11.2013	2	Automotive gas oil	1646.43	296.9	617.4	732.13	11.05
25.11.2013	3	Heating gas oil	1416.92	255.51	403.21	758.2	7.77
25.11.2013	5	LPG	787.21	141.96	147.27	497.98	4.95
25.11.2013	6	Residual fuel oil	972.03	88.37	166.84	716.82	2.51
25.11.2013	8	Heavy fuel oil	556.7	0	31.39	525.31	6.47
2.12.2013	1	Euro-Super 95	1725.91	311.23	728.4	686.28	11.79
2.12.2013	2	Automotive gas oil	1656.81	298.77	617.4	740.64	10.38
2.12.2013	3	Heating gas oil	1426.34	257.21	403.21	765.92	9.42
2.12.2013	5	LPG	790.77	142.6	147.27	500.9	3.56
2.12.2013	6	Residual fuel oil	984.4	89.49	166.84	728.07	12.37
2.12.2013	8	Heavy fuel oil	562.57	0	31.39	531.18	5.87
9.12.2013	1	Euro-Super 95	1728.42	311.68	728.4	688.34	2.51
9.12.2013	2	Automotive gas oil	1657.62	298.92	617.4	741.3	0.81
9.12.2013	3	Heating gas oil	1430.42	257.94	403.21	769.27	4.08
9.12.2013	5	LPG	845.72	152.51	147.27	545.94	54.95
9.12.2013	6	Residual fuel oil	987.08	89.73	166.84	730.51	2.68
9.12.2013	8	Heavy fuel oil	567.89	0	31.39	536.5	5.32
16.12.2013	1	Euro-Super 95	1728.15	311.63	728.4	688.12	-0.27
16.12.2013	2	Automotive gas oil	1655.97	298.62	617.4	739.95	-1.65
16.12.2013	3	Heating gas oil	1415.64	255.28	403.21	757.15	-14.78
16.12.2013	5	LPG	871.42	157.14	147.27	567.01	25.7
16.12.2013	6	Residual fuel oil	965.55	87.78	166.84	710.93	-21.53
16.12.2013	8	Heavy fuel oil	552.37	0	31.39	520.98	-15.52
6.01.2014	1	Euro-Super 95	1729.28	311.84	728.4	689.04	1.13
6.01.2014	2	Automotive gas oil	1656.65	298.74	617.4	740.51	0.68
6.01.2014	3	Heating gas oil	1407.17	253.75	403.21	750.21	-8.47
6.01.2014	5	LPG	888.33	160.19	147.27	580.87	16.91
6.01.2014	6	Residual fuel oil	958.94	87.18	166.84	704.92	-6.61
6.01.2014	8	Heavy fuel oil	537.35	0	31.39	505.96	-15.02
13.01.2014	1	Euro-Super 95	1722.64	310.64	728.4	683.6	-6.64
13.01.2014	2	Automotive gas oil	1649.69	297.49	617.4	734.8	-6.96
13.01.2014	3	Heating gas oil	1394.18	251.41	403.21	739.56	-12.99
13.01.2014	5	LPG	878.49	158.42	147.27	572.8	-9.84
13.01.2014	6	Residual fuel oil	968.09	88.01	166.84	713.24	9.15
13.01.2014	8	Heavy fuel oil	544.16	0	31.39	512.77	6.81
20.01.2014	1	Euro-Super 95	1718.35	309.87	728.4	680.08	-4.29
20.01.2014	2	Automotive gas oil	1641.94	296.09	617.4	728.45	-7.75
20.01.2014	3	Heating gas oil	1397.72	252.05	403.21	742.46	3.54
20.01.2014	5	LPG	863.54	155.72	147.27	560.55	-14.95
20.01.2014	6	Residual fuel oil	965.73	87.79	166.84	711.1	-2.36
20.01.2014	8	Heavy fuel oil	550.05	0	31.39	518.66	5.89
27.01.2014	1	Euro-Super 95	1715.37	309.33	728.4	677.64	-2.98
27.01.2014	2	Automotive gas oil	1639.49	295.65	617.4	726.44	-2.45
27.01.2014	3	Heating gas oil	1409.2	254.12	403.21	751.87	11.48
27.01.2014	5	LPG	853.56	153.92	147.27	552.37	-9.98
27.01.2014	6	Residual fuel oil	967.62	87.97	166.84	712.81	1.89
27.01.2014	8	Heavy fuel oil	552.93	0	31.39	521.54	2.88
3.02.2014	1	Euro-Super 95	1713.75	309.04	728.4	676.31	-1.62
3.02.2014	2	Automotive gas oil	1639.31	295.61	617.4	726.3	-0.18
3.02.2014	3	Heating gas oil	1414.38	255.05	403.21	756.12	5.18
3.02.2014	5	LPG	843.6	152.12	147.27	544.21	-9.96
3.02.2014	6	Residual fuel oil	979.42	89.04	166.84	723.54	11.8
3.02.2014	8	Heavy fuel oil	571.97	0	31.39	540.58	19.04
10.02.2014	1	Euro-Super 95	1711.1	308.56	728.4	674.14	-2.65
10.02.2014	2	Automotive gas oil	1636.42	295.09	617.4	723.93	-2.89
10.02.2014	3	Heating gas oil	1410.31	254.32	403.21	752.78	-4.07
10.02.2014	5	LPG	821.25	148.09	147.27	525.89	-22.35
10.02.2014	6	Residual fuel oil	980.48	89.13	166.84	724.51	1.06
10.02.2014	8	Heavy fuel oil	577.68	0	31.39	546.29	5.71
17.02.2014	1	Euro-Super 95	1714.66	309.2	728.4	677.06	3.56
17.02.2014	2	Automotive gas oil	1637.98	295.37	617.4	725.21	1.56
17.02.2014	3	Heating gas oil	1414.21	255.02	403.21	755.98	3.9
17.02.2014	5	LPG	812.37	146.49	147.27	518.61	-8.88
17.02.2014	6	Residual fuel oil	981.42	89.22	166.84	725.36	0.94
17.02.2014	8	Heavy fuel oil	579.13	0	31.39	547.74	1.45
24.02.2014	1	Euro-Super 95	1717.87	309.78	728.4	679.69	3.21
24.02.2014	2	Automotive gas oil	1636.92	295.18	617.4	724.34	-1.06
24.02.2014	3	Heating gas oil	1419.39	255.96	403.21	760.22	5.18
24.02.2014	5	LPG	805.42	145.24	147.27	512.91	-6.95
24.02.2014	6	Residual fuel oil	985.91	89.63	166.84	729.44	4.49
24.02.2014	8	Heavy fuel oil	585.02	0	31.39	553.63	5.89
3.03.2014	1	Euro-Super 95	1717.87	309.78	730.8	677.29	0
3.03.2014	2	Automotive gas oil	1635.83	294.99	619.8	721.04	-1.09
3.03.2014	3	Heating gas oil	1412.28	254.67	403.21	754.4	-7.11
3.03.2014	5	LPG	801.37	144.51	147.27	509.59	-4.05
3.03.2014	6	Residual fuel oil	987.84	89.8	166.84	731.2	1.93
3.03.2014	8	Heavy fuel oil	580.3	0	31.39	548.91	-4.72
10.03.2014	1	Euro-Super 95	1717.1	309.64	730.8	676.66	-0.77
10.03.2014	2	Automotive gas oil	1635.36	294.9	619.8	720.66	-0.47
10.03.2014	3	Heating gas oil	1402.64	252.94	403.21	746.49	-9.64
10.03.2014	5	LPG	789.49	142.37	147.27	499.85	-11.88
10.03.2014	6	Residual fuel oil	981.68	89.24	166.84	725.6	-6.16
10.03.2014	8	Heavy fuel oil	580.25	0	31.39	548.86	-0.05
17.03.2014	1	Euro-Super 95	1712.82	308.87	730.8	673.15	-4.28
17.03.2014	2	Automotive gas oil	1627.35	293.46	619.8	714.09	-8.01
17.03.2014	3	Heating gas oil	1395.34	251.62	403.21	740.51	-7.3
17.03.2014	5	LPG	774.91	139.74	147.27	487.9	-14.58
17.03.2014	6	Residual fuel oil	973.29	88.48	166.84	717.97	-8.39
17.03.2014	8	Heavy fuel oil	570.12	0	31.39	538.73	-10.13
24.03.2014	1	Euro-Super 95	1704.55	307.38	730.8	666.37	-8.27
24.03.2014	2	Automotive gas oil	1615.99	291.41	619.8	704.78	-11.36
24.03.2014	3	Heating gas oil	1399.55	252.38	403.21	743.96	4.21
24.03.2014	5	LPG	771.92	139.2	147.27	485.45	-2.99
24.03.2014	6	Residual fuel oil	976.37	88.76	166.84	720.77	3.08
24.03.2014	8	Heavy fuel oil	577.72	0	31.39	546.33	7.6
31.03.2014	1	Euro-Super 95	1714.44	309.16	730.8	674.48	9.89
31.03.2014	2	Automotive gas oil	1622.79	292.63	619.8	710.36	6.8
31.03.2014	3	Heating gas oil	1393.21	251.23	403.21	738.77	-6.34
31.03.2014	5	LPG	767.41	138.39	147.27	481.75	-4.51
31.03.2014	6	Residual fuel oil	972.07	88.37	166.84	716.86	-4.3
31.03.2014	8	Heavy fuel oil	581.45	0	31.39	550.06	3.73
7.04.2014	1	Euro-Super 95	1722.85	310.68	730.8	681.37	8.41
7.04.2014	2	Automotive gas oil	1627.43	293.47	619.8	714.16	4.64
7.04.2014	3	Heating gas oil	1384.71	249.7	403.21	731.8	-8.5
7.04.2014	5	LPG	767.91	138.48	147.27	482.16	0.5
7.04.2014	6	Residual fuel oil	974.42	88.58	166.84	719	2.35
7.04.2014	8	Heavy fuel oil	577.25	0	31.39	545.86	-4.2
14.04.2014	1	Euro-Super 95	1725.6	311.17	730.8	683.63	2.75
14.04.2014	2	Automotive gas oil	1628.62	293.69	619.8	715.13	1.19
14.04.2014	3	Heating gas oil	1387.2	250.15	403.21	733.84	2.49
14.04.2014	5	LPG	769.04	138.68	147.27	483.09	1.13
14.04.2014	6	Residual fuel oil	970.1	88.19	166.84	715.07	-4.32
14.04.2014	8	Heavy fuel oil	566.9	0	31.39	535.51	-10.35
28.04.2014	1	Euro-Super 95	1737.54	313.33	730.8	693.41	11.94
28.04.2014	2	Automotive gas oil	1633.1	294.49	619.8	718.81	4.48
28.04.2014	3	Heating gas oil	1398	252.1	403.21	742.69	10.8
28.04.2014	5	LPG	769.5	138.76	147.27	483.47	0.46
28.04.2014	6	Residual fuel oil	961.54	87.41	166.84	707.29	-8.56
28.04.2014	8	Heavy fuel oil	557.7	0	31.39	526.31	-9.2
5.05.2014	1	Euro-Super 95	1738.96	313.58	730.8	694.58	1.42
5.05.2014	2	Automotive gas oil	1634.01	294.66	619.8	719.55	0.91
5.05.2014	3	Heating gas oil	1388.96	250.47	403.21	735.28	-9.04
5.05.2014	5	LPG	769.12	138.69	147.27	483.16	-0.38
5.05.2014	6	Residual fuel oil	964.04	87.64	166.84	709.56	2.5
5.05.2014	8	Heavy fuel oil	558.74	0	31.39	527.35	1.04
12.05.2014	1	Euro-Super 95	1736.34	313.11	730.8	692.43	-2.62
12.05.2014	2	Automotive gas oil	1629.97	293.93	619.8	716.24	-4.04
12.05.2014	3	Heating gas oil	1386.26	249.98	403.21	733.07	-2.7
12.05.2014	5	LPG	759.91	137.03	147.27	475.61	-9.21
12.05.2014	6	Residual fuel oil	957.9	87.08	166.84	703.98	-6.14
12.05.2014	8	Heavy fuel oil	556.23	0	31.39	524.84	-2.51
19.05.2014	1	Euro-Super 95	1734.87	312.85	730.8	691.22	-1.47
19.05.2014	2	Automotive gas oil	1627.29	293.45	619.8	714.04	-2.68
19.05.2014	3	Heating gas oil	1399.59	252.39	403.21	743.99	13.33
19.05.2014	5	LPG	755.59	136.25	147.27	472.07	-4.32
19.05.2014	6	Residual fuel oil	966.44	87.86	166.84	711.74	8.54
19.05.2014	8	Heavy fuel oil	575.55	0	31.39	544.16	19.32
26.05.2014	1	Euro-Super 95	1739.39	313.66	730.8	694.93	4.52
26.05.2014	2	Automotive gas oil	1629.38	293.82	619.8	715.76	2.09
26.05.2014	3	Heating gas oil	1408.37	253.97	403.21	751.19	8.78
26.05.2014	5	LPG	755	136.15	147.27	471.58	-0.59
26.05.2014	6	Residual fuel oil	990.06	90.01	166.84	733.21	23.62
26.05.2014	8	Heavy fuel oil	588.4	0	31.39	557.01	12.85
2.06.2014	1	Euro-Super 95	1739.27	313.64	730.8	694.83	-0.12
2.06.2014	2	Automotive gas oil	1631.13	294.14	619.8	717.19	1.75
2.06.2014	3	Heating gas oil	1389.4	250.55	403.21	735.64	-18.97
2.06.2014	5	LPG	758.81	136.83	147.27	474.71	3.81
2.06.2014	6	Residual fuel oil	972.44	88.4	166.84	717.2	-17.62
2.06.2014	8	Heavy fuel oil	584.24	0	31.39	552.85	-4.16
9.06.2014	1	Euro-Super 95	1740.27	313.82	730.8	695.65	1
9.06.2014	2	Automotive gas oil	1628.99	293.75	619.8	715.44	-2.14
9.06.2014	3	Heating gas oil	1385.89	249.91	403.21	732.77	-3.51
9.06.2014	5	LPG	763.27	137.64	147.27	478.36	4.46
9.06.2014	6	Residual fuel oil	982.09	89.28	166.84	725.97	9.65
9.06.2014	8	Heavy fuel oil	580.27	0	31.39	548.88	-3.97
16.06.2014	1	Euro-Super 95	1741.44	314.03	730.8	696.61	1.17
16.06.2014	2	Automotive gas oil	1629.38	293.82	619.8	715.76	0.39
16.06.2014	3	Heating gas oil	1400.53	252.55	403.21	744.77	14.64
16.06.2014	5	LPG	768.74	138.63	147.27	482.84	5.47
16.06.2014	6	Residual fuel oil	988.86	89.9	166.84	732.12	6.77
16.06.2014	8	Heavy fuel oil	589.63	0	31.39	558.24	9.36
23.06.2014	1	Euro-Super 95	1753.34	316.18	730.8	706.36	11.9
23.06.2014	2	Automotive gas oil	1637.47	295.28	619.8	722.39	8.09
23.06.2014	3	Heating gas oil	1415.45	255.25	403.21	756.99	14.92
23.06.2014	5	LPG	768.43	138.57	147.27	482.59	-0.31
23.06.2014	6	Residual fuel oil	986.76	89.71	166.84	730.21	-2.1
23.06.2014	8	Heavy fuel oil	582.27	0	31.39	550.88	-7.36
30.06.2014	1	Euro-Super 95	1759.34	317.26	730.8	711.28	6
30.06.2014	2	Automotive gas oil	1642.62	296.21	619.8	726.61	5.15
30.06.2014	3	Heating gas oil	1413.31	254.86	403.21	755.24	-2.14
30.06.2014	5	LPG	770.66	138.97	147.27	484.42	2.23
30.06.2014	6	Residual fuel oil	984.43	89.49	166.84	728.1	-2.33
30.06.2014	8	Heavy fuel oil	579.73	0	31.39	548.34	-2.54
7.07.2014	1	Euro-Super 95	1762.4	317.81	730.8	713.79	3.06
7.07.2014	2	Automotive gas oil	1643.38	296.35	619.8	727.23	0.76
7.07.2014	3	Heating gas oil	1402.72	252.95	403.21	746.56	-10.59
7.07.2014	5	LPG	769.68	138.79	147.27	483.62	-0.98
7.07.2014	6	Residual fuel oil	979.92	89.08	166.84	724	-4.51
7.07.2014	8	Heavy fuel oil	569.18	0	31.39	537.79	-10.55
14.07.2014	1	Euro-Super 95	1763.22	317.96	730.8	714.46	0.82
14.07.2014	2	Automotive gas oil	1637.75	295.33	619.8	722.62	-5.63
14.07.2014	3	Heating gas oil	1393.13	251.22	403.21	738.7	-9.59
14.07.2014	5	LPG	771.46	139.12	147.27	485.07	1.78
14.07.2014	6	Residual fuel oil	973.96	88.54	166.84	718.58	-5.96
14.07.2014	8	Heavy fuel oil	562.18	0	31.39	530.79	-7
21.07.2014	1	Euro-Super 95	1758.78	317.16	730.8	710.82	-4.44
21.07.2014	2	Automotive gas oil	1626.54	293.31	619.8	713.43	-11.21
21.07.2014	3	Heating gas oil	1392.35	251.08	403.21	738.06	-0.78
21.07.2014	5	LPG	771.12	139.05	147.27	484.8	-0.34
21.07.2014	6	Residual fuel oil	962.11	87.46	166.84	707.81	-11.85
21.07.2014	8	Heavy fuel oil	553.59	0	31.39	522.2	-8.59
28.07.2014	1	Euro-Super 95	1757.95	317.01	730.8	710.14	-0.83
28.07.2014	2	Automotive gas oil	1622.72	292.62	619.8	710.3	-3.82
28.07.2014	3	Heating gas oil	1397.07	251.93	403.21	741.93	4.72
28.07.2014	5	LPG	768.81	138.64	147.27	482.9	-2.31
28.07.2014	6	Residual fuel oil	962.92	87.54	166.84	708.54	0.81
28.07.2014	8	Heavy fuel oil	552.89	0	31.39	521.5	-0.7
4.08.2014	1	Euro-Super 95	1755.25	316.52	730.8	707.93	-2.7
4.08.2014	2	Automotive gas oil	1623.08	292.69	619.8	710.59	0.36
4.08.2014	3	Heating gas oil	1401.47	252.72	403.21	745.54	4.4
4.08.2014	5	LPG	769.09	138.69	147.27	483.13	0.28
4.08.2014	6	Residual fuel oil	963.45	87.59	166.84	709.02	0.53
4.08.2014	8	Heavy fuel oil	553.03	0	31.39	521.64	0.14
11.08.2014	1	Euro-Super 95	1751.42	315.83	730.8	704.79	-3.83
11.08.2014	2	Automotive gas oil	1622.87	292.65	619.8	710.42	-0.21
11.08.2014	3	Heating gas oil	1398.87	252.26	403.21	743.4	-2.6
11.08.2014	5	LPG	768.42	138.57	147.27	482.58	-0.67
11.08.2014	6	Residual fuel oil	960.36	87.31	166.84	706.21	-3.09
11.08.2014	8	Heavy fuel oil	542.57	0	31.39	511.18	-10.46
18.08.2014	1	Euro-Super 95	1748.72	315.34	730.8	702.58	-2.7
18.08.2014	2	Automotive gas oil	1621.66	292.43	619.8	709.43	-1.21
18.08.2014	3	Heating gas oil	1392.44	251.1	403.21	738.13	-6.43
18.08.2014	5	LPG	767.61	138.42	147.27	481.92	-0.81
18.08.2014	6	Residual fuel oil	958.39	87.13	166.84	704.42	-1.97
18.08.2014	8	Heavy fuel oil	537.06	0	31.39	505.67	-5.51
25.08.2014	1	Euro-Super 95	1741.16	313.98	730.8	696.38	-7.56
25.08.2014	2	Automotive gas oil	1618.22	291.81	619.8	706.61	-3.44
25.08.2014	3	Heating gas oil	1392.55	251.12	403.21	738.22	0.11
25.08.2014	5	LPG	767.8	138.46	147.27	482.07	0.19
25.08.2014	6	Residual fuel oil	958.13	87.1	166.84	704.19	-0.26
25.08.2014	8	Heavy fuel oil	544.33	0	31.39	512.94	7.27
1.09.2014	1	Euro-Super 95	1739.31	313.65	730.8	694.86	-1.85
1.09.2014	2	Automotive gas oil	1617.49	291.68	619.8	706.01	-0.73
1.09.2014	3	Heating gas oil	1395.2	251.59	403.21	740.4	2.65
1.09.2014	5	LPG	767.8	138.46	147.27	482.07	0
1.09.2014	6	Residual fuel oil	963.6	87.6	166.84	709.16	5.47
1.09.2014	8	Heavy fuel oil	551.87	0	31.39	520.48	7.54
8.09.2014	1	Euro-Super 95	1736.93	313.22	730.8	692.91	-2.38
8.09.2014	2	Automotive gas oil	1616.55	291.51	619.8	705.24	-0.94
8.09.2014	3	Heating gas oil	1400.46	252.54	403.21	744.71	5.26
8.09.2014	5	LPG	759.45	136.95	147.27	475.23	-8.35
8.09.2014	6	Residual fuel oil	968.06	88.01	166.84	713.21	4.46
8.09.2014	8	Heavy fuel oil	559.64	0	31.39	528.25	7.77
15.09.2014	1	Euro-Super 95	1734.9	312.85	730.8	691.25	-2.03
15.09.2014	2	Automotive gas oil	1615.28	291.28	619.8	704.2	-1.27
15.09.2014	3	Heating gas oil	1390.44	250.74	403.21	736.49	-10.02
15.09.2014	5	LPG	756.2	136.36	147.27	472.57	-3.25
15.09.2014	6	Residual fuel oil	960.3	87.3	166.84	706.16	-7.76
15.09.2014	8	Heavy fuel oil	548.7	0	31.39	517.31	-10.94
22.09.2014	1	Euro-Super 95	1730.05	311.98	730.8	687.27	-4.85
22.09.2014	2	Automotive gas oil	1612	290.69	619.8	701.51	-3.28
22.09.2014	3	Heating gas oil	1385.38	249.82	403.21	732.35	-5.06
22.09.2014	5	LPG	755.93	136.32	147.27	472.34	-0.27
22.09.2014	6	Residual fuel oil	956.88	86.99	166.84	703.05	-3.42
22.09.2014	8	Heavy fuel oil	544.68	0	31.39	513.29	-4.02
29.09.2014	1	Euro-Super 95	1724.17	310.92	730.8	682.45	-5.88
29.09.2014	2	Automotive gas oil	1607.04	289.79	619.8	697.45	-4.96
29.09.2014	3	Heating gas oil	1384.23	249.62	403.21	731.4	-1.15
29.09.2014	5	LPG	752.82	135.75	147.27	469.8	-3.11
29.09.2014	6	Residual fuel oil	959.63	87.24	166.84	705.55	2.75
29.09.2014	8	Heavy fuel oil	551.11	0	31.39	519.72	6.43
6.10.2014	1	Euro-Super 95	1722.64	310.64	730.8	681.2	-1.53
6.10.2014	2	Automotive gas oil	1606.05	289.62	619.8	696.63	-0.99
6.10.2014	3	Heating gas oil	1367.15	246.54	403.21	717.4	-17.08
6.10.2014	5	LPG	753.62	135.9	147.27	470.45	0.8
6.10.2014	6	Residual fuel oil	947.63	86.15	166.84	694.64	-12
6.10.2014	8	Heavy fuel oil	532.48	0	31.39	501.09	-18.63
13.10.2014	1	Euro-Super 95	1717.65	309.74	730.8	677.11	-4.99
13.10.2014	2	Automotive gas oil	1598.82	288.31	619.8	690.71	-7.23
13.10.2014	3	Heating gas oil	1360.86	245.4	403.21	712.25	-6.29
13.10.2014	5	LPG	747.97	134.88	147.27	465.82	-5.65
13.10.2014	6	Residual fuel oil	930.79	84.62	166.84	679.33	-16.84
13.10.2014	8	Heavy fuel oil	508.08	0	31.39	476.69	-24.4
20.10.2014	1	Euro-Super 95	1697.97	306.19	730.8	660.98	-19.68
20.10.2014	2	Automotive gas oil	1582.19	285.31	619.8	677.08	-16.63
20.10.2014	3	Heating gas oil	1336.13	240.94	403.21	691.98	-24.73
20.10.2014	5	LPG	749.16	135.09	147.27	466.8	1.19
20.10.2014	6	Residual fuel oil	906.22	82.38	166.84	657	-24.57
20.10.2014	8	Heavy fuel oil	471.02	0	31.39	439.63	-37.06
27.10.2014	1	Euro-Super 95	1680.98	303.13	730.8	647.05	-16.99
27.10.2014	2	Automotive gas oil	1570.13	283.14	619.8	667.19	-12.06
27.10.2014	3	Heating gas oil	1338.75	241.41	403.21	694.13	2.62
